Unnamed: 0,head,label,score,tail
3854,18,,0.987555324695112,139
3855,22,,0.9949114803675597,1273
3856,638,,0.9793172501076248,4757
3857,3913,,0.08266196599048325,2567
3858,545,,0.7565994995365158,2875
3859,19,,0.14205228429575345,538
3860,8,,0.26361826685228784,4134
3861,5335,,0.09439078582470539,3697
3862,1,,0.5669388599450732,572
3863,16,,0.5471412228037514,5333
3864,2,,0.06673723811487464,816
3865,3434,,0.0048834047377708245,2479
3866,3196,,0.09870150288486701,1329
3867,3178,,0.7168597209101616,1345
3868,16,,0.6157735430370168,3139
3869,16,,0.12694675853713444,3315
3870,4861,,0.3846086045272372,454
3871,20,,0.2834744094291046,2689
3872,875,,0.6245541974791075,1297
3873,5013,,0.689057684993246,2270
3874,4985,,0.5393353500017098,3698
3875,5,,0.30969070557245837,5178
3876,13,,0.802180499353686,4536
3877,4190,,0.39045513199312687,1559
3878,1,,0.38059974218003034,3198
3879,4914,,0.4396734341959686,182
3880,3056,,0.883879436727488,2039
3881,2342,,0.6253372649080422,5351
3882,34,,0.9507495335587305,142
3883,1224,,0.3639482377905695,2083
3884,4270,,0.20687454304429254,3975
3885,3,,0.7639601848358176,1409
3886,2828,,0.8396070384485078,1393
3887,1,,0.704835852515836,3853
3888,7,,0.3762657300604618,1487
3889,4869,,0.8151324731592949,4249
3890,690,,0.3784840462767127,4460
3891,2693,,0.24935121758246814,1165
3892,5065,,0.7047132908543441,2178
3893,13,,0.5845387209830228,3931
3894,4869,,0.14015741722249675,4731
3895,23,,0.5507718167234856,4261
3896,4509,,0.18217740063497223,4299
3897,2,,0.9981042930029187,1454
3898,3774,,0.16597278909548796,3289
3899,3335,,0.33953369072386375,28
3900,1212,,0.18570281812778577,2947
3901,16,,0.886851918789206,3294
3902,15,,0.11385943034105739,3763
3903,26,,0.5983644634849133,2040
3904,871,,0.36136787504378254,182
3905,6,,0.7238716969242642,2918
3906,5343,,0.586141889075766,2465
3907,293,,0.5928230608670434,2270
3908,29,,0.5822361469992159,2284
3909,5157,,0.5254740948580213,3781
3910,32,,0.7179372495849019,3818
3911,18,,0.8427174074005337,3920
3912,2822,,0.5991342691820972,2045
3913,5045,,0.2933706683249231,760
3914,22,,0.7050372104895153,1859
3915,24,,0.6835088180468442,1830
3916,36,,0.9829377069037017,2507
3917,3986,,0.12469391344250058,3922
3918,3610,,0.3339767083293086,4809
3919,0,,0.3649115305525872,3386
3920,5,,0.5987002731306668,1886
3921,19,,0.36008652746163317,1089
3922,141,,0.4718107781237423,1826
3923,1565,,0.27550461112284685,1071
3924,3610,,0.08318684244242691,259
3925,17,,0.6153684214150851,4239
3926,4828,,0.3281364342068315,773
3927,22,,0.3463191719833091,4834
3928,3,,0.08610265970602271,1710
3929,340,,0.8782142820915542,4259
3930,22,,0.8539399645621346,1187
3931,22,,0.8645347902385828,224
3932,214,,0.16573869756276993,1113
3933,988,,0.29005442476928855,3922
3934,5,,0.23021228022962037,4739
3935,24,,0.741129111243605,519
3936,1113,,0.9540719580546217,3156
3937,1419,,0.96212784720208,3220
3938,21,,0.24715232538149612,5004
3939,2642,,0.7964010113623483,1292
3940,848,,0.9546348870786648,3002
3941,618,,0.5016362783439724,668
3942,30,,0.15980820056372802,2622
3943,915,,0.7779535764522396,5121
3944,1979,,0.7905050469896066,1413
3945,33,,0.6970380700312614,1284
3946,14,,0.2696862751765956,4126
3947,30,,0.8414955193863218,1738
3948,18,,0.2312794909236734,2246
3949,17,,0.031174728715278044,4859
3950,641,,0.1250341296068488,2955
3951,25,,0.6397545386406563,1086
3952,4796,,0.5478358649631784,1737
3953,5011,,0.7368676417297187,5352
3954,3237,,0.697563591176929,383
3955,2789,,0.5621756142272637,4721
3956,4606,,0.9804447043243251,4024
3957,2472,,0.942011687676598,4844
3958,34,,0.8646141749458287,1792
3959,2749,,0.967193852751582,5045
3960,14,,0.7038723739573646,1086
3961,29,,0.333864661594218,2391
3962,180,,0.31759270779411963,5396
3963,3339,,0.0543179771776946,3214
3964,2771,,0.12775108449886574,2924
3965,30,,0.6422846679624709,815
3966,2474,,0.536250070081318,4812
3967,4757,,0.9975971930299228,1560
3968,1425,,0.11370874503333639,2455
3969,3854,,0.839225303685063,3348
3970,1244,,0.23391839505222478,3169
3971,668,,0.7275144130964404,347
3972,29,,0.28430817414285703,4478
3973,238,,0.5825711267780882,845
3974,4405,,0.4101297273403579,1737
3975,19,,0.7088764993113688,916
3976,4206,,0.24501438002230358,1329
3977,3258,,0.6405383130445272,3575
3978,26,,0.16779303254448608,1770
3979,4759,,0.7272770857020141,2980
3980,3723,,0.8717923005700288,822
3981,4741,,0.47707606040244555,1730
3982,3241,,0.1752975388871525,668
3983,19,,0.8916864895595088,3666
3984,11,,0.589003966157019,3614
3985,34,,0.9369990854700619,878
3986,1979,,0.5102171903164779,4757
3987,3930,,0.2375942392174173,1682
3988,3434,,0.4663533025529194,1658
3989,26,,0.10164841154716842,3711
3990,5,,0.6344857445545805,4963
3991,15,,0.2953459740055798,1524
3992,22,,0.21842724794425705,5100
3993,4286,,0.388456792188125,1113
3994,182,,0.9625692896724048,338
3995,11,,0.4808187492823405,3321
3996,11,,0.4895703196730067,57
3997,22,,0.6373184511609501,611
3998,8,,0.3023218812232302,1222
3999,20,,0.18145325755731612,775
4000,2193,,0.8977316632059588,4470
4001,4815,,0.7997163061382029,4620
4002,28,,0.478945593704576,4807
4003,2,,0.6989905810490635,4871
4004,4577,,0.4493620834836959,5045
4005,520,,0.7434065722454577,1610
4006,6,,0.31198580801574305,2166
4007,1231,,0.5159744341088918,1244
4008,35,,0.7661491299017462,3465
4009,13,,0.8418035908175193,3371
4010,3446,,0.22231772200968303,5015
4011,4088,,0.5626128061138931,1066
4012,20,,0.34313101075656594,3690
4013,461,,0.13861565553389776,559
4014,2412,,0.8227582793897135,4503
4015,4,,0.47343124704258077,662
4016,2712,,0.26708705770508057,2995
4017,1986,,0.826264991547306,1259
4018,5030,,0.9654407003656817,3775
4019,3999,,0.15542444061109983,2328
4020,4414,,0.2216552344282542,5236
4021,3774,,0.7839287102683562,4011
4022,26,,0.7238820231872622,1284
4023,4432,,0.6332738645270262,481
4024,21,,0.8402164386149422,3101
4025,3710,,0.11240652972962228,5213
4026,3706,,0.6174842434466771,3325
4027,3012,,0.021274361242589745,2415
4028,33,,0.9457893351454791,2536
4029,31,,0.04423727136433708,457
4030,30,,0.9718665726817105,4623
4031,24,,0.7810362783705721,4667
4032,34,,0.20574269587987948,1879
4033,1274,,0.5402886561496794,2987
4034,5159,,0.8263081869968809,3893
4035,4,,0.5139494828473784,2625
4036,4,,0.7190313267809731,2602
4037,2642,,0.8992082194593802,1756
4038,1251,,0.7170245266485805,2472
4039,9,,0.2732403934992663,4537
4040,11,,0.7926810207788734,1393
4041,3042,,0.5470492255340127,3507
4042,18,,0.5267319053017862,1282
4043,29,,0.41308689051024483,3787
4044,4017,,0.3828048818978812,620
4045,5,,0.4450012390168592,303
4046,5213,,0.6316439409094108,297
4047,2729,,0.16328390588453112,3922
4048,17,,0.7106673433395689,4509
4049,3198,,0.6703551006901495,2907
4050,4437,,0.7397047452647101,174
4051,4757,,0.12138643362286117,3751
4052,26,,0.9401743893134848,248
4053,1846,,0.4969802865394898,126
4054,11,,0.6497230769154203,3384
4055,2069,,0.33071945114394574,2165
4056,4430,,0.7093785478518789,5373
4057,903,,0.7198482616708937,4405
4058,32,,0.46555934362271356,4112
4059,29,,0.14988471826776117,3427
4060,174,,0.7128111434257622,3487
4061,3610,,0.3727288076891191,2895
4062,4071,,0.3992359864011026,5011
4063,11,,0.9101134512136508,84
4064,22,,0.47326327847907,883
4065,11,,0.8266442722168045,1397
4066,245,,0.673203343307573,4708
4067,2674,,0.44303559932585057,5236
4068,3,,0.0858861376470561,183
4069,5343,,0.789362436426428,1100
4070,3052,,0.16841134354227727,3222
4071,2177,,0.6175606257381668,3366
4072,7,,0.4534117194009818,4874
4073,24,,0.6251074845663668,513
4074,26,,0.2548844667790571,3574
4075,33,,0.5948518613319758,3146
4076,28,,0.2676915244279554,504
4077,1,,0.9649801685126015,982
4078,1346,,0.8115025945994188,3907
4079,30,,0.21674259748506852,2775
4080,259,,0.3615636925653919,5215
4081,1211,,0.73774015060363,4437
4082,2626,,0.29121391432738974,1113
4083,2305,,0.044612895721259815,4119
4084,12,,0.2429206725504932,1111
4085,33,,0.7800797280252699,1032
4086,17,,0.5854879105925057,36
4087,3022,,0.7702748359869721,5011
4088,30,,0.1320921665445962,1928
4089,14,,0.10830496026187497,1175
4090,30,,0.6351434364079795,838
4091,1251,,0.6215287068839854,1902
4092,34,,0.7540056854229884,1394
4093,4292,,0.13754738851281179,182
4094,14,,0.7672291857187509,1923
4095,4605,,0.4459110944390451,4418
4096,2,,0.5353681465762176,886
4097,691,,0.2685802015493963,4452
4098,9,,0.5937080268739956,4588
4099,19,,0.4835667486977987,3662
4100,325,,0.5907361092560689,958
4101,29,,0.6471589443393596,2945
4102,762,,0.4098597502862139,1825
4103,23,,0.6874279015574243,40
4104,12,,0.8124208085803958,1902
4105,7,,0.17004612136913133,778
4106,24,,0.13057047724082493,130
4107,2291,,0.4633160479753555,4031
4108,458,,0.4430791388325629,3143
4109,23,,0.5704707823982519,1695
4110,33,,0.785912963488076,4901
4111,2512,,0.2529917977638675,182
4112,11,,0.595112250815758,88
4113,2341,,0.24091670287519984,2129
4114,30,,0.8165586241786865,545
4115,4088,,0.8545062863653115,4757
4116,4416,,0.6752492746311678,5372
4117,15,,0.8148441742936493,56
4118,23,,0.5785691404797709,4207
4119,18,,0.7714236036733133,2254
4120,507,,0.18821404483359594,2341
4121,18,,0.9418415089650946,3705
4122,2304,,0.1496184035202054,4460
4123,33,,0.5948378995439477,1526
4124,809,,0.5227769727396149,1959
4125,19,,0.9932074266937728,2807
4126,6,,0.574257261812949,4678
4127,1006,,0.772110813860087,1976
4128,22,,0.25658628789331694,2008
4129,4189,,0.9052078536038981,2699
4130,30,,0.8182931588775934,1250
4131,3722,,0.125987724581338,3250
4132,4729,,0.911910131592822,1292
4133,16,,0.6706536169526714,4644
4134,25,,0.4635094443478628,1735
4135,3437,,0.05419225391753035,4904
4136,4950,,0.19799281364507537,1113
4137,5099,,0.09822565388504467,4517
4138,12,,0.9506573369152066,4763
4139,77,,0.6069836447798519,3241
4140,4,,0.6104320891897937,4892
4141,5,,0.06817368950089564,1457
4142,26,,0.405906405129256,777
4143,1961,,0.781012508107714,3975
4144,237,,0.5720489551354043,1070
4145,4110,,0.9579668724596055,3303
4146,24,,0.19921725776889965,1431
4147,31,,0.5521325478546846,4899
4148,4405,,0.30586934576535096,1435
4149,13,,0.3946185415921294,4062
4150,4755,,0.09982671732327564,2893
4151,4138,,0.9538562249453177,3442
4152,4,,0.6737757822075344,4153
4153,1955,,0.18137360445514206,2417
4154,4169,,0.7135261715405901,5215
4155,2145,,0.9385841450178345,4455
4156,21,,0.7374572193213119,733
4157,973,,0.7321322986490717,1357
4158,8,,0.4597036523713578,1537
4159,20,,0.334647332261248,1129
4160,2,,0.4799525139681238,4756
4161,34,,0.3735434140924606,1678
4162,5278,,0.22518784872775421,3428
4163,20,,0.027376953119546688,2982
4164,9,,0.7652998240376608,2424
4165,30,,0.9283091217701187,1824
4166,26,,0.30287939948526355,1169
4167,30,,0.832873898398886,2933
4168,5339,,0.7427389384628885,4388
4169,12,,0.540810758500594,337
4170,23,,0.8618762520121384,3641
4171,30,,0.4811215655645592,2421
4172,4294,,0.31743407897054055,195
4173,97,,0.2611278580001136,384
4174,3143,,0.27354431264300294,620
4175,16,,0.5899052791601018,3876
4176,1439,,0.3441335748788533,684
4177,3034,,0.5353822252934061,729
4178,33,,0.5545140707178808,3595
4179,2086,,0.6573700707509045,4535
4180,1597,,0.7291504660229963,4058
4181,15,,0.14748690357876615,3166
4182,2987,,0.20866023314531557,599
4183,11,,0.005027052133988574,1265
4184,4814,,0.8286973977374381,1896
4185,3834,,0.908349562346027,4239
4186,36,,0.5181902183690892,450
4187,4994,,0.6983992221852565,2821
4188,30,,0.033321611975877685,1544
4189,27,,0.8442612509990114,3643
4190,0,,0.6851224259883343,3838
4191,23,,0.4238023360626898,4272
4192,14,,0.24683846457620573,5164
4193,36,,0.3609643205420998,3929
4194,2512,,0.48413340903484303,2198
4195,29,,0.76033873628085,683
4196,25,,0.6279236899631474,1428
4197,28,,0.19382123230974213,2546
4198,1117,,0.19447064187551677,1797
4199,20,,0.6915587781902893,1343
4200,23,,0.2950601143499375,2087
4201,16,,0.8502957278713227,2764
4202,3983,,0.5098575403022266,674
4203,21,,0.4486866827628544,447
4204,2129,,0.7053234553485432,2341
4205,3928,,0.4731471455774322,24
4206,4388,,0.5082033607655908,4904
4207,6,,0.8800431535839468,3010
4208,1439,,0.8654585295126743,839
4209,10,,0.9157571194609999,3921
4210,1519,,0.21898012776237452,1156
4211,0,,0.3789779617678096,3302
4212,1797,,0.04750138473236165,934
4213,2617,,0.19063149124358036,2512
4214,7,,0.4446470965213335,1767
4215,293,,0.2737050524362259,3581
4216,12,,0.3444433310249895,2666
4217,29,,0.5021712443561586,3779
4218,27,,0.27529494096754104,2089
4219,91,,0.400669691349848,1955
4220,27,,0.8311648639858015,314
4221,25,,0.30450107503093793,194
4222,0,,0.9401906009665787,1898
4223,14,,0.5449003438105275,3161
4224,10,,0.31520388978239244,4313
4225,3730,,0.3443474407130397,3528
4226,10,,0.7354299594287957,440
4227,2341,,0.40633861839309926,4405
4228,2271,,0.37441194959289525,3214
4229,34,,0.42143245377500627,4170
4230,8,,0.3585741248218882,1867
4231,34,,0.7161242855152694,2420
4232,710,,0.3717415178988729,5157
4233,876,,0.6252129130627927,507
4234,10,,0.5830914114108526,4507
4235,0,,0.6950479981436113,2374
4236,1156,,0.3144597111313797,1831
4237,3249,,0.359563274186128,1016
4238,5018,,0.09880381233070601,1637
4239,3,,0.30721267233305716,4957
4240,556,,0.9238361637992866,1756
4241,1618,,0.35138211012039977,1509
4242,337,,0.8302919145039648,1316
4243,404,,0.21595373325966305,2875
4244,24,,0.42059736736560205,5016
4245,1797,,0.9679773959985754,1110
4246,21,,0.8750400806032387,1107
4247,31,,0.18117610589962785,995
4248,14,,0.5718992002802891,3754
4249,9,,0.7286795866902979,1205
4250,27,,0.09888059537141325,573
4251,2426,,0.3855202432081235,174
4252,4757,,0.4008667242412871,483
4253,1548,,0.7636232117392691,3613
4254,26,,0.2848757056117487,392
4255,1,,0.6368810016040887,1208
4256,26,,0.5777656592521034,253
4257,8,,0.5347459890987523,5334
4258,20,,0.5890467078540835,1378
4259,182,,0.028518397548645158,5343
4260,0,,0.44990462602661485,3196
4261,14,,0.11070204146182883,2627
4262,5239,,0.6018466086372635,4436
4263,5,,0.9799329974809905,173
4264,25,,0.9729442625193189,1768
4265,6,,0.21105334497825845,3624
4266,282,,0.30814431024064814,439
4267,4874,,0.25527681629632926,2326
4268,3346,,0.7288642437078368,3057
4269,10,,0.03673770901819906,5192
4270,35,,0.25649651359954373,3723
4271,1695,,0.10897725061315777,5230
4272,100,,0.7303779014233238,599
4273,28,,0.3872583915760607,458
4274,34,,0.182098824739106,4615
4275,5045,,0.7579281463043487,1741
4276,1173,,0.3562829295590265,174
4277,483,,0.8672772983897875,4826
4278,3708,,0.4049607329865209,4600
4279,588,,0.7134529682234431,1502
4280,5203,,0.3264445554500297,3922
4281,876,,0.24707111157314599,1853
4282,34,,0.7773644190253142,3860
4283,20,,0.7148801741415781,2871
4284,14,,0.9754301702420817,4583
4285,315,,0.7569836490999988,5045
4286,16,,0.6451700792532931,3700
4287,14,,0.3796885673715048,1902
4288,25,,0.34585792849709984,5252
4289,5420,,0.10784266585342939,1584
4290,5157,,0.46916637192729116,3222
4291,1480,,0.33882879881522476,4270
4292,1329,,0.06808942024832809,809
4293,4437,,0.08265717049587029,152
4294,14,,0.08671537005648267,3835
4295,7,,0.1817722650859196,1862
4296,4779,,0.5506810405167387,2891
4297,4046,,0.54321843969097,4874
4298,9,,0.6330434223979028,4558
4299,3346,,0.03666783467984536,644
4300,3930,,0.3909913323234333,3349
4301,31,,0.8867474409822798,1563
4302,10,,0.23873387593332085,1002
4303,15,,0.40258585730266927,2991
4304,31,,0.6368261145163322,1717
4305,2725,,0.062753122974889,5184
4306,3,,0.4313644777612854,4745
4307,7,,0.2697166111640883,5249
4308,13,,0.09959002595959632,5207
4309,9,,0.8915460924488608,3753
4310,3764,,0.34264953972708523,1321
4311,4,,0.9304040854946719,2207
4312,4437,,0.9749388762673002,2299
4313,4140,,0.8291661469136581,903
4314,2,,0.3614649042293825,3312
4315,1252,,0.43024869027585133,1308
4316,11,,0.6031230312818644,3644
4317,45,,0.9061447530192301,4288
4318,4631,,0.6713719155375112,716
4319,32,,0.09672038032426944,3854
4320,2512,,0.613169766579967,835
4321,2342,,0.020258970239831697,4345
4322,4703,,0.8173855663148145,1756
4323,809,,0.06361800041035304,1797
4324,3414,,0.7218377538205683,207
4325,4299,,0.2546173055037969,1989
4326,33,,0.8579634140013073,4764
4327,22,,0.9129733487529345,4882
4328,4470,,0.00917202436987219,876
4329,3975,,0.7347253955249513,3380
4330,2,,0.22520848877982835,4746
4331,12,,0.8529409408667976,362
4332,20,,0.2493807739955185,2242
4333,481,,0.3168428193301356,2543
4334,36,,0.46537151394543896,2634
4335,1018,,0.8573991144501413,3349
4336,2523,,0.0025084788896097,3339
4337,442,,0.2702158123831666,982
4338,4715,,0.7397373354233873,3446
4339,2446,,0.4669603867168748,27
4340,18,,0.1363734349679021,1893
4341,2492,,0.9627102829737016,1080
4342,1,,0.03943683406472287,3543
4343,1253,,0.45375042734278237,3710
4344,4453,,0.7076393348189157,601
4345,3999,,0.7676920359743841,4452
4346,8,,0.2267426563743603,2301
4347,20,,0.8443428903106278,4194
4348,4577,,0.3577286718504433,3775
4349,26,,0.3839339113794751,485
4350,3,,0.7264910665588911,2071
4351,34,,0.7067521648112187,3424
4352,4038,,0.45768524780304587,4653
4353,35,,0.481316629790144,4002
4354,3868,,0.8583148154616218,5242
4355,33,,0.8446203155649739,4066
4356,3821,,0.042862850514785,5291
4357,44,,0.5960083157194759,608
4358,617,,0.08279598909750141,876
4359,22,,0.9677946554692588,5065
4360,9,,0.12679456155463997,4860
4361,18,,0.6868330769652841,1786
4362,12,,0.6027231250262182,4672
4363,897,,0.4757939363372198,2344
4364,1329,,0.3290738587437142,723
4365,10,,0.08581018641579474,4048
4366,27,,0.7069932223320174,594
4367,24,,0.019046962247160293,2738
4368,5288,,0.5760252458832301,1853
4369,9,,0.9986877702490093,1591
4370,1597,,0.2581891741653829,1559
4371,1519,,0.7074714944425448,3498
4372,13,,0.2589321231548335,4891
4373,5099,,0.2558223032631666,1195
4374,12,,0.7881257066189782,1591
4375,4324,,0.3097896279640223,3926
4376,1,,0.790862801860269,1000
4377,4656,,0.5981281692449224,4154
4378,17,,0.8062182812541917,4275
4379,292,,0.9479077143376327,5343
4380,16,,0.556337540556231,4119
4381,8,,0.06632352343578685,774
4382,4324,,0.49668173010561056,4099
4383,34,,0.9046629964103808,3206
4384,967,,0.027775914653278777,2479
4385,2177,,0.8399258479975722,5310
4386,19,,0.5420303585510095,771
4387,3774,,0.18776751962183025,4828
4388,5350,,0.7050016952750368,4539
4389,8,,0.801797702665852,4826
4390,4011,,0.1891926946194873,3222
4391,1375,,0.337088318293854,2887
4392,24,,0.9603702301492915,921
4393,12,,0.3979508770346799,1122
4394,24,,0.3907976421816063,4896
4395,1413,,0.029636921167496166,2886
4396,13,,0.6336300741664547,2111
4397,19,,0.24074283357637438,1348
4398,5,,0.2843619761374724,1857
4399,1113,,0.24445645039695119,4782
4400,4696,,0.7125580434311709,5316
4401,21,,0.2857431018031352,1889
4402,2360,,0.29442501227722817,1113
4403,1859,,0.7902870616735349,4729
4404,31,,0.9748038207139103,850
4405,36,,0.6979002189729272,1551
4406,6,,0.17739026141411673,4811
4407,1834,,0.641410160272736,245
4408,25,,0.2456271279167811,892
4409,12,,0.8870041468551175,655
4410,12,,0.49580623017270575,2610
4411,11,,0.9345730014739778,5084
4412,22,,0.9342080324608011,2390
4413,7,,0.335555955510379,4875
4414,29,,0.9861569856009479,4150
4415,21,,0.3614960667467706,1608
4416,1169,,0.5305612146946916,2193
4417,4337,,0.763553997849591,2342
4418,34,,0.11143283782720803,2260
4419,3653,,0.402490293889184,552
4420,1258,,0.41430859681858545,159
4421,30,,0.6446754965051946,341
4422,2,,0.1488344880715966,3779
4423,3349,,0.6336242559690898,2721
4424,1117,,0.518219957895929,4731
4425,8,,0.1305911950472023,1527
4426,25,,0.3339361120184259,4801
4427,602,,0.061484391569914254,2321
4428,4405,,0.8628708733276549,4606
4429,29,,0.45750776436729024,4162
4430,6,,0.11765248512067139,2815
4431,7,,0.6715397699394982,3920
4432,613,,0.46839968240952046,2512
4433,33,,0.9036979080537435,872
4434,15,,0.3007860147692488,1258
4435,20,,0.62827688884385,4322
4436,2070,,0.06684259245492197,2045
4437,2976,,0.11050745367547521,4891
4438,7,,0.8063848502580595,2052
4439,1422,,0.4415305372078735,3937
4440,0,,0.40649387375204715,1612
4441,3125,,0.5430193967046494,1393
4442,29,,0.3835202538848491,531
4443,2479,,0.9219519751688336,1658
4444,1329,,0.9750886676823242,3740
4445,10,,0.8985302451843128,669
4446,36,,0.8038995244382369,3927
4447,29,,0.9699808766518182,1985
4448,2895,,0.5836730473746082,2512
4449,1043,,0.49476073855338787,3681
4450,16,,0.026722079654379338,2908
4451,3150,,0.5245672150039214,2061
4452,23,,0.2694190565593232,2269
4453,21,,0.4928282384851367,4102
4454,2895,,0.14044710899384993,2700
4455,1063,,0.17597543435439,876
4456,3779,,0.6395059628543445,3348
4457,4138,,0.34862331918484557,5181
4458,13,,0.578326876727253,2792
4459,18,,0.9497296594940824,3346
4460,518,,0.027587600921996747,4832
4461,33,,0.16210971120913165,3040
4462,31,,0.13917855112383337,4499
4463,36,,0.8714806245855211,1869
4464,5343,,0.5983606743565628,182
4465,22,,0.28286878550747374,1269
4466,17,,0.41886013732242644,2497
4467,4752,,0.9482654948073332,4058
4468,13,,0.5148557762238545,3251
4469,5099,,0.3055878784652406,2175
4470,1231,,0.5969200027673112,2019
4471,4859,,0.700107041710927,1413
4472,4806,,0.9531068433034994,1329
4473,5,,0.702092716902615,2614
4474,1361,,0.6113605519969534,4017
4475,3523,,0.863992392795968,4539
4476,29,,0.7715790584355985,4072
4477,4491,,0.39097158423462075,2276
4478,4470,,0.5782609375589824,4762
4479,964,,0.9705231419719086,4250
4480,30,,0.5795379927707217,1845
4481,21,,0.44267186665993474,2141
4482,3891,,0.235435254680462,4292
4483,2566,,0.9492338848032117,5366
4484,5296,,0.4068464285621186,2163
4485,1853,,0.7273708109684552,4200
4486,4791,,0.5520074221730086,1425
4487,1110,,0.9364116320795939,2910
4488,4731,,0.4130079877396058,1989
4489,7,,0.3781242670515993,227
4490,3303,,0.10667939088400913,4826
4491,8,,0.8989278401165506,2061
4492,33,,0.5810051385497899,1381
4493,10,,0.15005770863510137,2143
4494,404,,0.9775852118892424,2014
4495,3614,,0.24654902249524113,1169
4496,26,,0.06753422299854794,3975
4497,36,,0.7666823328207047,353
4498,1252,,0.042019121455304065,2056
4499,1260,,0.980386747967126,1956
4500,0,,0.486918460626823,5080
4501,4405,,0.5401052429693443,4719
4502,35,,0.5823567681211809,3495
4503,492,,0.5528382939486315,4851
4504,4593,,0.6654190630207522,3891
4505,4436,,0.4791888265825702,5239
4506,2380,,0.36988631254424165,4826
4507,1063,,0.553478638946579,5045
4508,668,,0.31873151789303056,1760
4509,17,,0.36255922690273856,348
4510,35,,0.20601412929583562,114
4511,18,,0.8052010136219517,5436
4512,380,,0.1998588019604608,1912
4513,28,,0.8210962122338911,2867
4514,2368,,0.3637016969701421,5316
4515,2321,,0.3646647816606957,936
4516,11,,0.870555797218778,282
4517,30,,0.04564427346450428,1552
4518,4877,,0.3992483908702116,3774
4519,4011,,0.41766509601854296,1797
4520,0,,0.09834565795174433,2666
4521,3,,0.5816764999425674,2222
4522,15,,0.8353383545519771,3444
4523,13,,0.2926111558499459,1508
4524,1103,,0.33385506546244215,743
4525,9,,0.0029478825328232983,2937
4526,4874,,0.41033647123124495,4757
4527,1773,,0.8339081204747291,1846
4528,182,,0.052768331560006154,1240
4529,27,,0.9589929703801925,2167
4530,15,,0.9187338719181573,3076
4531,5,,0.54581560336032,538
4532,22,,0.5141054197451062,95
4533,2327,,0.6964749482836832,4226
4534,20,,0.6543254385191005,4040
4535,2912,,0.782621840390359,59
4536,7,,0.676414761049588,4791
4537,22,,0.1354550458653998,4940
4538,2287,,0.5320310827727781,3135
4539,2342,,0.05575346806156212,695
4540,3006,,0.29664049097513034,3512
4541,10,,0.23461884228883467,304
4542,4686,,0.6584031810877,2227
4543,1606,,0.839798552168699,4338
4544,9,,0.24875020545902926,4912
4545,33,,0.5372150799660208,349
4546,3543,,0.6462497548742624,534
4547,4605,,0.840924841912452,2450
4548,4437,,0.5026244441879418,1664
4549,1797,,0.9719285921831643,3151
4550,20,,0.04343523273386962,2802
4551,4436,,0.15212434319925505,4292
4552,1432,,0.7709281033563,1737
4553,5296,,0.5720335435889247,560
4554,1329,,0.3267933371820716,2432
4555,3781,,0.3704365810765913,1251
4556,30,,0.9643932085291143,4739
4557,3662,,0.3031123244560392,324
4558,768,,0.17892862669536314,4268
4559,493,,0.6181885440066346,601
4560,44,,0.05956002644152869,3827
4561,25,,0.9392506643126785,3063
4562,20,,0.6679648938912605,1332
4563,2982,,0.08819370338629773,3527
4564,862,,0.09339154683561546,3044
4565,182,,0.5091008121359152,397
4566,19,,0.4793703906034006,2716
4567,5301,,0.004565668267473955,2867
4568,2178,,0.5089860273611976,5427
4569,28,,0.3878100929060364,1014
4570,311,,0.4566608945326416,650
4571,1681,,0.4225792440947891,713
4572,3147,,0.5885160813042408,3186
4573,23,,0.7282902151851575,1088
4574,306,,0.5599278550685083,3658
4575,30,,0.46584678629761256,4889
4576,1113,,0.1865637934942489,3855
4577,5011,,0.044560315740753476,3446
4578,4898,,0.2500682671347837,3873
4579,4,,0.41615446577693316,505
4580,35,,0.5459872266225936,385
4581,36,,0.50202590723754,728
4582,9,,0.7902694552831058,2311
4583,876,,0.08978188442110202,2555
4584,4355,,0.1863551715053754,3683
4585,4554,,0.8231247590303198,732
4586,4,,0.1771658271380393,1582
4587,21,,0.7412106596334528,5142
4588,27,,0.15461399427488376,3147
4589,29,,0.06018600050094469,1588
4590,1242,,0.3956126459372312,1598
4591,4301,,0.14586565702176613,3746
4592,29,,0.27871214886184226,3468
4593,9,,0.24750497417909267,946
4594,2378,,0.5158791626801021,4011
4595,31,,0.24582681421457564,611
4596,12,,0.8032886054365029,1693
4597,31,,0.5346354355245825,1954
4598,19,,0.8044645510650436,3334
4599,5343,,0.21314884306318638,1881
4600,7,,0.49069684346157794,3066
4601,151,,0.3432948759443625,4437
4602,35,,0.8085145271938463,3136
4603,36,,0.8376432376546192,2434
4604,29,,0.751857875685602,3290
4605,11,,0.4808713813514496,4206
4606,468,,0.9214282269481265,1619
4607,5242,,0.44570840540846846,3182
4608,21,,0.6992672300603269,5075
4609,3174,,0.43318108607340144,4201
4610,729,,0.7948005169794109,559
4611,493,,0.7549410694868679,3687
4612,2893,,0.7627463867746523,5288
4613,8,,0.538852205722688,926
4614,7,,0.4017051707120912,2244
4615,7,,0.976379526858226,3144
4616,9,,0.6407537446810464,4866
4617,2411,,0.6041255498697536,3862
4618,24,,0.03138083203666764,2840
4619,3962,,0.869401303545708,4696
4620,2276,,0.06589538479568247,4867
4621,4934,,0.09857533094688475,182
4622,16,,0.9576811080858366,1776
4623,2011,,0.9770463243584837,3222
4624,35,,0.7203203820949273,1951
